subject,block,trial,mu1,mu2,choice,reward,RT,cond
14,12,5,4,-9,1,4,429,2
14,12,6,4,-9,1,4,445,2
14,12,7,4,-9,1,4,646,2
14,12,8,4,-9,1,4,438,2
14,12,9,4,-9,1,4,406,2
14,12,10,4,-9,1,4,498,2
14,13,1,-6,-12,1,-6,1058,2
14,13,2,-6,-12,2,-24,484,2
14,13,3,-6,-12,2,-18,588,2
14,13,4,-6,-12,2,-7,469,2
14,13,5,-6,-12,2,-16,427,2
14,13,6,-6,-12,1,-6,538,2
14,13,7,-6,-12,1,-6,495,2
14,13,8,-6,-12,1,-6,420,2
14,13,9,-6,-12,1,-6,395,2
14,13,10,-6,-12,1,-6,456,2
14,14,1,11,6,1,11,768,2
14,14,2,11,6,1,11,508,2
14,14,3,11,6,1,11,478,2
14,14,4,11,6,1,11,438,2
14,14,5,11,6,1,11,448,2
14,14,6,11,6,1,11,498,2
14,14,7,11,6,1,11,508,2
14,14,8,11,6,1,11,496,2
14,14,9,11,6,1,11,479,2
14,14,10,11,6,1,11,558,2
14,15,1,0,-3,2,-5,1696,3
14,15,2,0,-3,1,5,498,3
14,15,3,0,-3,1,-4,398,3
14,15,4,0,-3,1,7,378,3
14,15,5,0,-3,1,-7,368,3
14,15,6,0,-3,1,1,387,3
14,15,7,0,-3,1,5,417,3
14,15,8,0,-3,1,2,458,3
14,15,9,0,-3,1,-1,397,3
14,15,10,0,-3,1,3,427,3
14,16,1,4,-4,2,-4,1517,1
14,16,2,4,-4,1,7,447,1
14,16,3,4,-4,1,0,410,1
14,16,4,4,-4,1,7,458,1
14,16,5,4,-4,1,-7,479,1
14,16,6,4,-4,1,13,468,1
14,16,7,4,-4,1,3,570,1
14,16,8,4,-4,1,-4,442,1
14,16,9,4,-4,1,-1,686,1
14,16,10,4,-4,1,5,547,1
14,17,1,5,-7,2,-7,1377,1
14,17,2,5,-7,1,-6,954,1
14,17,3,5,-7,1,7,557,1
14,17,4,5,-7,1,6,477,1
14,17,5,5,-7,1,3,428,1
14,17,6,5,-7,1,2,428,1
14,17,7,5,-7,1,10,487,1
14,17,8,5,-7,1,6,445,1
14,17,9,5,-7,1,11,517,1
14,17,10,5,-7,1,11,615,1
14,18,1,-11,3,1,-12,991,3
14,18,2,-11,3,2,0,556,3
14,18,3,-11,3,2,4,698,3
14,18,4,-11,3,2,14,548,3
14,18,5,-11,3,2,-5,437,3
14,18,6,-11,3,2,6,647,3
14,18,7,-11,3,2,7,548,3
14,18,8,-11,3,2,12,667,3
14,18,9,-11,3,2,12,644,3
14,18,10,-11,3,2,-4,668,3
14,19,1,-1,11,1,6,739,3
14,19,2,-1,11,1,1,458,3
14,19,3,-1,11,1,3,425,3
14,19,4,-1,11,1,-3,468,3
14,19,5,-1,11,1,7,497,3
14,19,6,-1,11,1,0,1005,3
14,19,7,-1,11,1,0,450,3
14,19,8,-1,11,1,-9,447,3
14,19,9,-1,11,1,-1,528,3
14,19,10,-1,11,1,-7,518,3
14,20,1,-8,-4,2,-11,1158,3
14,20,2,-8,-4,1,-7,496,3
14,20,3,-8,-4,1,-13,467,3
14,20,4,-8,-4,2,-5,429,3
14,20,5,-8,-4,2,0,419,3
14,20,6,-8,-4,2,-11,448,3
14,20,7,-8,-4,1,-2,526,3
14,20,8,-8,-4,1,-12,667,3
14,20,9,-8,-4,1,-15,453,3
14,20,10,-8,-4,2,-6,508,3
14,21,1,-6,-1,1,-6,709,2
14,21,2,-6,-1,2,-3,1106,2
14,21,3,-6,-1,1,-6,627,2
14,21,4,-6,-1,2,-1,447,2
14,21,5,-6,-1,2,1,446,2
14,21,6,-6,-1,2,-3,389,2
14,21,7,-6,-1,2,-5,368,2
14,21,8,-6,-1,2,13,448,2
14,21,9,-6,-1,2,8,488,2
14,21,10,-6,-1,2,0,548,2
14,22,1,8,4,1,-3,738,1
14,22,2,8,4,2,4,429,1
14,22,3,8,4,2,4,477,1
14,22,4,8,4,2,4,438,1
14,22,5,8,4,2,4,507,1
14,22,6,8,4,1,19,439,1
14,22,7,8,4,1,11,864,1
14,22,8,8,4,1,9,406,1
14,22,9,8,4,1,7,414,1
14,22,10,8,4,1,15,403,1
14,23,1,-5,-3,2,-3,986,1
14,23,2,-5,-3,1,-5,458,1
14,23,3,-5,-3,1,-9,366,1
14,23,4,-5,-3,1,-9,438,1
14,23,5,-5,-3,1,-2,367,1
14,23,6,-5,-3,1,-8,434,1
14,23,7,-5,-3,2,-3,438,1
14,23,8,-5,-3,2,-3,428,1
14,23,9,-5,-3,1,0,420,1
14,23,10,-5,-3,1,-1,391,1
14,24,1,1,9,2,11,658,3
14,24,2,1,9,1,-3,462,3
14,24,3,1,9,2,-2,387,3
14,24,4,1,9,1,12,417,3
14,24,5,1,9,1,13,398,3
14,24,6,1,9,1,20,427,3
14,24,7,1,9,1,7,428,3
14,24,8,1,9,1,1,610,3
14,24,9,1,9,1,-5,666,3
14,24,10,1,9,1,-5,456,3
14,25,1,-13,-5,1,-13,927,2
14,25,2,-13,-5,2,-2,406,2
14,25,3,-13,-5,2,0,457,2
14,25,4,-13,-5,2,2,498,2
14,25,5,-13,-5,2,-1,526,2
14,25,6,-13,-5,2,2,686,2
14,25,7,-13,-5,2,-11,628,2
14,25,8,-13,-5,2,2,531,2
14,25,9,-13,-5,2,-3,405,2
14,25,10,-13,-5,2,5,418,2
14,26,1,1,-6,1,0,890,3
14,26,2,1,-6,2,-7,490,3
14,26,3,1,-6,1,8,438,3
14,26,4,1,-6,1,13,367,3
14,26,5,1,-6,1,-1,453,3
14,26,6,1,-6,1,6,405,3
14,26,7,1,-6,1,-1,448,3
14,26,8,1,-6,1,4,378,3
14,26,9,1,-6,1,-1,388,3
14,26,10,1,-6,1,4,457,3
14,27,1,-12,8,1,-12,1368,2
14,27,2,-12,8,2,12,449,2
14,27,3,-12,8,2,16,448,2
14,27,4,-12,8,2,13,386,2
14,27,5,-12,8,2,9,358,2
14,27,6,-12,8,2,4,359,2
14,27,7,-12,8,2,9,438,2
14,27,8,-12,8,2,15,430,2
14,27,9,-12,8,2,17,1507,2
14,27,10,-12,8,2,10,264,2
14,28,1,5,-4,1,10,1108,3
14,28,2,5,-4,1,4,287,3
14,28,3,5,-4,1,7,471,3
14,28,4,5,-4,1,12,235,3
14,28,5,5,-4,1,0,250,3
14,28,6,5,-4,1,2,220,3
14,28,7,5,-4,1,6,243,3
14,28,8,5,-4,1,3,211,3
14,28,9,5,-4,1,7,219,3
14,28,10,5,-4,1,0,237,3
14,29,1,6,7,2,7,673,4
14,29,2,6,7,2,7,455,4
14,29,3,6,7,2,7,260,4
14,29,4,6,7,1,6,312,4
14,29,5,6,7,2,7,290,4
14,29,6,6,7,2,7,218,4
14,29,7,6,7,2,7,218,4
14,29,8,6,7,2,7,624,4
14,29,9,6,7,2,7,305,4
14,29,10,6,7,2,7,242,4
14,30,1,0,-4,1,0,862,2
14,30,2,0,-4,2,-11,311,2
14,30,3,0,-4,2,4,215,2
14,30,4,0,-4,2,-4,206,2
14,30,5,0,-4,2,-5,218,2
14,30,6,0,-4,2,1,226,2
14,30,7,0,-4,2,2,210,2
14,30,8,0,-4,2,-8,218,2
14,30,9,0,-4,2,1,234,2
14,30,10,0,-4,2,-5,232,2
15,1,1,-1,10,1,-1,8100,4
15,1,2,-1,10,2,10,888,4
15,1,3,-1,10,2,10,991,4
15,1,4,-1,10,2,10,1584,4
15,1,5,-1,10,2,10,499,4
15,1,6,-1,10,2,10,443,4
15,1,7,-1,10,2,10,388,4
15,1,8,-1,10,2,10,470,4
15,1,9,-1,10,2,10,437,4
15,1,10,-1,10,2,10,488,4
15,2,1,10,10,1,6,1150,3
15,2,2,10,10,2,4,1829,3
15,2,3,10,10,1,15,690,3
15,2,4,10,10,1,9,474,3
15,2,5,10,10,1,13,507,3
15,2,6,10,10,1,11,628,3
15,2,7,10,10,2,13,538,3
15,2,8,10,10,2,0,628,3
15,2,9,10,10,1,12,351,3
15,2,10,10,10,1,17,379,3
15,3,1,11,11,1,10,1218,3
15,3,2,11,11,1,-3,600,3
15,3,3,11,11,2,23,564,3
15,3,4,11,11,2,9,522,3
15,3,5,11,11,2,13,399,3
15,3,6,11,11,1,20,502,3
15,3,7,11,11,1,26,677,3
15,3,8,11,11,1,6,393,3
15,3,9,11,11,1,29,621,3
15,3,10,11,11,1,12,323,3
15,4,1,10,0,1,10,794,4
15,4,2,10,0,1,10,1073,4
15,4,3,10,0,2,0,395,4
15,4,4,10,0,1,10,340,4
15,4,5,10,0,1,10,321,4
15,4,6,10,0,1,10,312,4
15,4,7,10,0,1,10,302,4
15,4,8,10,0,1,10,315,4
15,4,9,10,0,1,10,319,4
15,4,10,10,0,1,10,322,4
15,5,1,-13,-4,1,-9,675,1
15,5,2,-13,-4,1,-9,562,1
15,5,3,-13,-4,1,-13,536,1
15,5,4,-13,-4,2,-4,593,1
15,5,5,-13,-4,1,-12,627,1
15,5,6,-13,-4,1,-16,475,1
15,5,7,-13,-4,1,-24,1089,1
15,5,8,-13,-4,2,-4,382,1
15,5,9,-13,-4,2,-4,315,1
15,5,10,-13,-4,2,-4,699,1
15,6,1,-8,11,2,6,859,3
15,6,2,-8,11,2,21,544,3
15,6,3,-8,11,1,-13,556,3
15,6,4,-8,11,2,13,1687,3
15,6,5,-8,11,2,11,361,3
15,6,6,-8,11,2,22,316,3
15,6,7,-8,11,2,10,306,3
15,6,8,-8,11,2,17,300,3
15,6,9,-8,11,2,18,302,3
15,6,10,-8,11,2,9,292,3
15,7,1,3,8,2,2,884,2
15,7,2,3,8,2,-6,414,2
15,7,3,3,8,1,3,396,2
15,7,4,3,8,1,3,414,2
15,7,5,3,8,2,6,415,2
15,7,6,3,8,2,3,440,2
15,7,7,3,8,2,14,422,2
15,7,8,3,8,2,14,403,2
15,7,9,3,8,2,20,303,2
15,7,10,3,8,2,17,437,2
15,8,1,-11,1,2,1,826,1
15,8,2,-11,1,1,-13,652,1
15,8,3,-11,1,1,-6,570,1
15,8,4,-11,1,2,1,549,1
15,8,5,-11,1,2,1,269,1
15,8,6,-11,1,2,1,233,1
15,8,7,-11,1,2,1,230,1
15,8,8,-11,1,2,1,214,1
15,8,9,-11,1,2,1,220,1
15,8,10,-11,1,2,1,447,1
15,9,1,-14,5,2,5,47753,1
15,9,2,-14,5,1,-26,983,1
15,9,3,-14,5,2,5,563,1
15,9,4,-14,5,2,5,308,1
15,9,5,-14,5,2,5,284,1
15,9,6,-14,5,2,5,290,1
15,9,7,-14,5,2,5,285,1
15,9,8,-14,5,2,5,275,1
15,9,9,-14,5,2,5,296,1
15,9,10,-14,5,2,5,286,1
15,10,1,15,-13,2,-13,1319,4
15,10,2,15,-13,1,15,675,4
15,10,3,15,-13,1,15,276,4
15,10,4,15,-13,1,15,228,4
15,10,5,15,-13,1,15,200,4
15,10,6,15,-13,1,15,209,4
15,10,7,15,-13,1,15,196,4
15,10,8,15,-13,1,15,970,4
15,10,9,15,-13,1,15,310,4
15,10,10,15,-13,1,15,285,4
15,11,1,0,-4,1,-5,1071,1
15,11,2,0,-4,1,-13,331,1
15,11,3,0,-4,2,-4,289,1
15,11,4,0,-4,2,-4,278,1
15,11,5,0,-4,1,3,391,1
15,11,6,0,-4,1,6,342,1
15,11,7,0,-4,1,7,270,1
15,11,8,0,-4,1,14,297,1
15,11,9,0,-4,1,-7,267,1
15,11,10,0,-4,1,-4,252,1
15,12,1,7,-12,1,7,672,1
15,12,2,7,-12,1,10,626,1
15,12,3,7,-12,2,-12,943,1
15,12,4,7,-12,1,8,431,1
15,12,5,7,-12,1,8,277,1
15,12,6,7,-12,1,11,218,1
15,12,7,7,-12,1,14,201,1
15,12,8,7,-12,1,5,185,1
15,12,9,7,-12,1,7,221,1
15,12,10,7,-12,1,7,213,1
15,13,1,7,-7,1,6,644,3
15,13,2,7,-7,2,-7,1552,3
15,13,3,7,-7,1,17,859,3
15,13,4,7,-7,1,8,486,3
15,13,5,7,-7,1,4,480,3
15,13,6,7,-7,1,15,284,3
15,13,7,7,-7,1,13,265,3
15,13,8,7,-7,1,8,264,3
15,13,9,7,-7,1,14,253,3
15,13,10,7,-7,1,3,266,3
15,14,1,7,-2,1,7,598,4
15,14,2,7,-2,1,7,484,4
15,14,3,7,-2,2,-2,489,4
15,14,4,7,-2,1,7,541,4
15,14,5,7,-2,1,7,257,4
15,14,6,7,-2,1,7,222,4
15,14,7,7,-2,1,7,226,4
15,14,8,7,-2,1,7,242,4
15,14,9,7,-2,1,7,648,4
15,14,10,7,-2,1,7,392,4
15,15,1,-5,-3,1,-8,732,1
15,15,2,-5,-3,1,-9,588,1
15,15,3,-5,-3,2,-3,629,1
15,15,4,-5,-3,2,-3,612,1
15,15,5,-5,-3,1,-1,486,1
15,15,6,-5,-3,1,-4,291,1
15,15,7,-5,-3,1,-12,302,1
15,15,8,-5,-3,1,4,277,1
15,15,9,-5,-3,1,-13,270,1
15,15,10,-5,-3,1,-3,288,1
15,16,1,0,-5,1,6,670,3
15,16,2,0,-5,1,-11,647,3
15,16,3,0,-5,2,-5,797,3
15,16,4,0,-5,2,0,571,3
15,16,5,0,-5,2,-9,535,3
15,16,6,0,-5,1,-2,438,3
15,16,7,0,-5,1,8,412,3
15,16,8,0,-5,1,4,329,3
15,16,9,0,-5,1,-3,260,3
15,16,10,0,-5,1,2,247,3
15,17,1,-1,-7,2,-9,33988,3
15,17,2,-1,-7,2,-1,499,3
15,17,3,-1,-7,2,-8,471,3
15,17,4,-1,-7,1,-3,477,3
15,17,5,-1,-7,1,-4,377,3
15,17,6,-1,-7,1,-8,392,3
15,17,7,-1,-7,1,7,597,3
15,17,8,-1,-7,2,-6,756,3
15,17,9,-1,-7,1,-6,482,3
15,17,10,-1,-7,1,-5,363,3
15,18,1,13,7,1,6,540,1
15,18,2,13,7,1,2,480,1
15,18,3,13,7,1,9,506,1
15,18,4,13,7,2,7,402,1
15,18,5,13,7,2,7,615,1
15,18,6,13,7,2,7,256,1
15,18,7,13,7,2,7,221,1
15,18,8,13,7,2,7,212,1
15,18,9,13,7,2,7,769,1
15,18,10,13,7,2,7,344,1
15,19,1,8,2,1,11,717,3
15,19,2,8,2,1,15,499,3
15,19,3,8,2,2,9,933,3
15,19,4,8,2,2,-6,579,3
15,19,5,8,2,1,1,552,3
15,19,6,8,2,1,8,326,3
15,19,7,8,2,1,16,244,3
15,19,8,8,2,1,0,245,3
15,19,9,8,2,1,5,249,3
15,19,10,8,2,1,9,291,3
15,20,1,-13,-8,1,-3,605,1
15,20,2,-13,-8,1,-17,591,1
15,20,3,-13,-8,2,-8,340,1
15,20,4,-13,-8,1,-18,494,1
15,20,5,-13,-8,1,-7,326,1
15,20,6,-13,-8,1,-16,305,1
15,20,7,-13,-8,1,-11,238,1
15,20,8,-13,-8,1,-20,265,1
15,20,9,-13,-8,1,-16,284,1
15,20,10,-13,-8,2,-8,229,1
15,21,1,-3,12,1,-3,828,2
15,21,2,-3,12,1,-3,546,2
15,21,3,-3,12,2,5,276,2
15,21,4,-3,12,2,8,474,2
15,21,5,-3,12,2,14,394,2
15,21,6,-3,12,2,2,294,2
15,21,7,-3,12,2,14,229,2
15,21,8,-3,12,2,12,221,2
15,21,9,-3,12,2,13,217,2
15,21,10,-3,12,2,7,217,2
15,22,1,-12,-15,2,-17,858,2
15,22,2,-12,-15,2,-33,461,2
15,22,3,-12,-15,1,-12,590,2
15,22,4,-12,-15,2,1,2112,2
15,22,5,-12,-15,2,-17,395,2
15,22,6,-12,-15,2,-7,259,2
15,22,7,-12,-15,2,-16,249,2
15,22,8,-12,-15,2,-15,382,2
15,22,9,-12,-15,2,-9,347,2
15,22,10,-12,-15,2,-10,483,2
15,23,1,2,-10,2,-10,541,1
15,23,2,2,-10,1,20,392,1
15,23,3,2,-10,1,1,869,1
15,23,4,2,-10,1,0,358,1
15,23,5,2,-10,1,9,332,1
15,23,6,2,-10,1,7,292,1
15,23,7,2,-10,1,8,246,1
15,23,8,2,-10,1,1,227,1
15,23,9,2,-10,1,1,218,1
15,23,10,2,-10,1,5,332,1
15,24,1,0,8,1,0,610,2
15,24,2,0,8,1,0,520,2
15,24,3,0,8,2,11,734,2
15,24,4,0,8,2,15,369,2
15,24,5,0,8,2,2,661,2
15,24,6,0,8,2,6,347,2
15,24,7,0,8,2,20,233,2
15,24,8,0,8,2,20,238,2
15,24,9,0,8,2,2,227,2
15,24,10,0,8,2,-1,236,2
15,25,1,-6,0,1,-12,1469,1
15,25,2,-6,0,2,0,894,1
15,25,3,-6,0,1,-3,372,1
15,25,4,-6,0,1,-8,312,1
15,25,5,-6,0,1,-17,728,1
15,25,6,-6,0,2,0,366,1
15,25,7,-6,0,2,0,1080,1
15,25,8,-6,0,2,0,328,1
15,25,9,-6,0,2,0,377,1
15,25,10,-6,0,2,0,378,1
15,26,1,3,-9,1,3,1457,2
15,26,2,3,-9,2,-1,838,2
15,26,3,3,-9,2,-15,422,2
15,26,4,3,-9,2,-12,429,2
15,26,5,3,-9,2,-10,237,2
15,26,6,3,-9,1,3,258,2
15,26,7,3,-9,1,3,213,2
15,26,8,3,-9,1,3,240,2
15,26,9,3,-9,1,3,215,2
15,26,10,3,-9,1,3,214,2
15,27,1,5,12,2,12,1000,1
15,27,2,5,12,1,0,576,1
15,27,3,5,12,1,11,493,1
15,27,4,5,12,1,-1,673,1
15,27,5,5,12,2,12,427,1
15,27,6,5,12,2,12,1069,1
15,27,7,5,12,2,12,274,1
15,27,8,5,12,2,12,230,1
15,27,9,5,12,2,12,191,1
15,27,10,5,12,2,12,239,1
15,28,1,6,-4,1,6,1057,2
15,28,2,6,-4,1,6,441,2
15,28,3,6,-4,2,-6,400,2
15,28,4,6,-4,2,2,651,2
15,28,5,6,-4,2,3,496,2
15,28,6,6,-4,1,6,562,2
15,28,7,6,-4,1,6,294,2
15,28,8,6,-4,1,6,688,2
15,28,9,6,-4,1,6,324,2
15,28,10,6,-4,1,6,289,2
15,29,1,-5,5,1,-5,4829,3
15,29,2,-5,5,1,-7,865,3
15,29,3,-5,5,2,7,594,3
15,29,4,-5,5,2,9,406,3
15,29,5,-5,5,2,6,335,3
15,29,6,-5,5,2,7,252,3
15,29,7,-5,5,2,4,244,3
15,29,8,-5,5,2,3,289,3
15,29,9,-5,5,2,7,253,3
15,29,10,-5,5,2,10,253,3
15,30,1,6,-2,1,6,1249,2
15,30,2,6,-2,2,-5,478,2
15,30,3,6,-2,2,-7,474,2
15,30,4,6,-2,1,6,514,2
15,30,5,6,-2,1,6,240,2
15,30,6,6,-2,1,6,220,2
15,30,7,6,-2,1,6,207,2
15,30,8,6,-2,1,6,198,2
15,30,9,6,-2,1,6,1049,2
15,30,10,6,-2,1,6,276,2
16,1,1,-4,4,1,-4,1513,2
16,1,2,-4,4,2,9,413,2
16,1,3,-4,4,2,1,359,2
16,1,4,-4,4,2,12,553,2
16,1,5,-4,4,2,4,10919,2
16,1,6,-4,4,2,-4,261,2
16,1,7,-4,4,2,-6,218,2
16,1,8,-4,4,2,6,196,2
16,1,9,-4,4,2,7,271,2
16,1,10,-4,4,2,-6,257,2
16,2,1,2,2,2,2,1609,1
16,2,2,2,2,2,2,224,1
16,2,3,2,2,2,2,206,1
16,2,4,2,2,2,2,729,1
16,2,5,2,2,2,2,243,1
16,2,6,2,2,2,2,527,1
16,2,7,2,2,2,2,301,1
16,2,8,2,2,2,2,257,1
16,2,9,2,2,2,2,214,1
16,2,10,2,2,2,2,198,1
16,3,1,-1,-6,2,-6,15939,4
16,3,2,-1,-6,1,-1,429,4
16,3,3,-1,-6,1,-1,429,4
16,3,4,-1,-6,1,-1,210,4
16,3,5,-1,-6,1,-1,188,4
16,3,6,-1,-6,1,-1,179,4
16,3,7,-1,-6,1,-1,217,4
16,3,8,-1,-6,1,-1,186,4
16,3,9,-1,-6,1,-1,179,4
16,3,10,-1,-6,1,-1,217,4
16,4,1,-1,-1,1,-1,971,4
16,4,2,-1,-1,2,-1,271,4
16,4,3,-1,-1,2,-1,283,4
16,4,4,-1,-1,2,-1,186,4
16,4,5,-1,-1,2,-1,231,4
16,4,6,-1,-1,2,-1,215,4
16,4,7,-1,-1,2,-1,224,4
16,4,8,-1,-1,2,-1,179,4
16,4,9,-1,-1,2,-1,181,4
16,4,10,-1,-1,2,-1,206,4
16,5,1,7,1,2,5,605,2
16,5,2,7,1,2,0,540,2
16,5,3,7,1,2,3,206,2
16,5,4,7,1,2,17,630,2
16,5,5,7,1,2,-1,265,2
16,5,6,7,1,2,4,200,2
16,5,7,7,1,2,7,644,2
16,5,8,7,1,2,2,222,2
16,5,9,7,1,2,-4,469,2
16,5,10,7,1,2,8,254,2
16,6,1,-6,-4,2,-2,516,2
16,6,2,-6,-4,2,-13,245,2
16,6,3,-6,-4,2,1,210,2
16,6,4,-6,-4,2,0,187,2
16,6,5,-6,-4,2,3,339,2
16,6,6,-6,-4,2,-7,216,2
16,6,7,-6,-4,2,-6,230,2
16,6,8,-6,-4,2,-2,215,2
16,6,9,-6,-4,2,-12,214,2
16,6,10,-6,-4,2,-2,219,2
16,7,1,4,5,2,5,528,1
16,7,2,4,5,1,2,796,1
16,7,3,4,5,1,7,228,1
16,7,4,4,5,1,-3,222,1
16,7,5,4,5,1,-1,198,1
16,7,6,4,5,1,4,663,1
16,7,7,4,5,1,3,472,1
16,7,8,4,5,1,2,249,1
16,7,9,4,5,1,18,485,1
16,7,10,4,5,1,1,240,1
16,8,1,11,2,1,11,393,4
16,8,2,11,2,1,11,248,4
16,8,3,11,2,1,11,200,4
16,8,4,11,2,1,11,289,4
16,8,5,11,2,1,11,669,4
16,8,6,11,2,1,11,227,4
16,8,7,11,2,1,11,669,4
16,8,8,11,2,1,11,194,4
16,8,9,11,2,1,11,217,4
16,8,10,11,2,1,11,210,4
16,9,1,5,-6,2,-10,1177,2
16,9,2,5,-6,1,5,509,2
16,9,3,5,-6,1,5,300,2
16,9,4,5,-6,1,5,779,2
16,9,5,5,-6,1,5,284,2
16,9,6,5,-6,1,5,333,2
16,9,7,5,-6,1,5,824,2
16,9,8,5,-6,1,5,282,2
16,9,9,5,-6,1,5,178,2
16,9,10,5,-6,2,-2,519,2
16,10,1,-7,-2,2,-2,572,4
16,10,2,-7,-2,2,-2,389,4
16,10,3,-7,-2,1,-7,270,4
16,10,4,-7,-2,2,-2,256,4
16,10,5,-7,-2,2,-2,233,4
16,10,6,-7,-2,2,-2,223,4
16,10,7,-7,-2,2,-2,190,4
16,10,8,-7,-2,2,-2,346,4
16,10,9,-7,-2,2,-2,384,4
16,10,10,-7,-2,2,-2,225,4
16,11,1,-1,11,2,11,316,4
16,11,2,-1,11,2,11,263,4
16,11,3,-1,11,2,11,179,4
16,11,4,-1,11,2,11,758,4
16,11,5,-1,11,2,11,311,4
16,11,6,-1,11,2,11,285,4
16,11,7,-1,11,2,11,281,4
16,11,8,-1,11,2,11,328,4
16,11,9,-1,11,2,11,326,4
16,11,10,-1,11,2,11,311,4
16,12,1,-13,-1,2,-1,466,4
16,12,2,-13,-1,1,-13,557,4
16,12,3,-13,-1,2,-1,361,4
16,12,4,-13,-1,2,-1,225,4
16,12,5,-13,-1,2,-1,191,4
16,12,6,-13,-1,2,-1,227,4
16,12,7,-13,-1,2,-1,225,4
16,12,8,-13,-1,2,-1,204,4
16,12,9,-13,-1,2,-1,216,4
16,12,10,-13,-1,2,-1,220,4
16,13,1,-11,6,2,6,379,1
16,13,2,-11,6,1,-18,603,1
16,13,3,-11,6,1,-9,250,1
16,13,4,-11,6,1,-12,195,1
16,13,5,-11,6,1,-15,205,1
16,13,6,-11,6,1,-22,208,1
16,13,7,-11,6,1,-21,185,1
16,13,8,-11,6,1,-11,819,1
16,13,9,-11,6,1,-4,10704,1
16,13,10,-11,6,1,-12,320,1
16,14,1,-17,-9,1,-17,547,4
16,14,2,-17,-9,2,-9,300,4
16,14,3,-17,-9,2,-9,668,4
16,14,4,-17,-9,2,-9,216,4
16,14,5,-17,-9,2,-9,198,4
16,14,6,-17,-9,2,-9,255,4
16,14,7,-17,-9,2,-9,263,4
16,14,8,-17,-9,2,-9,246,4
16,14,9,-17,-9,2,-9,219,4
16,14,10,-17,-9,2,-9,247,4
16,15,1,8,3,2,-1,682,3
16,15,2,8,3,1,10,273,3
16,15,3,8,3,1,0,755,3
16,15,4,8,3,1,4,208,3
16,15,5,8,3,1,3,207,3
16,15,6,8,3,1,-3,243,3
16,15,7,8,3,1,2,228,3
16,15,8,8,3,1,-4,1887,3
16,15,9,8,3,1,5,525,3
16,15,10,8,3,1,13,740,3
16,16,1,-16,-7,1,-15,385,1
16,16,2,-16,-7,2,-7,385,1
16,16,3,-16,-7,1,-24,385,1
16,16,4,-16,-7,1,-16,235,1
16,16,5,-16,-7,1,-18,206,1
16,16,6,-16,-7,1,-11,727,1
16,16,7,-16,-7,1,-23,785,1
16,16,8,-16,-7,1,-14,256,1
16,16,9,-16,-7,1,-20,245,1
16,16,10,-16,-7,2,-7,301,1
16,17,1,0,-5,2,-5,545,1
16,17,2,0,-5,1,6,283,1
16,17,3,0,-5,1,12,217,1
16,17,4,0,-5,1,7,804,1
16,17,5,0,-5,1,4,1182,1
16,17,6,0,-5,1,2,282,1
16,17,7,0,-5,1,4,252,1
16,17,8,0,-5,1,9,247,1
16,17,9,0,-5,1,0,248,1
16,17,10,0,-5,1,-5,209,1
16,18,1,-4,-5,1,-6,347,3
16,18,2,-4,-5,2,15,366,3
16,18,3,-4,-5,2,-7,251,3
16,18,4,-4,-5,2,-5,213,3
16,18,5,-4,-5,2,-2,235,3
16,18,6,-4,-5,2,-8,667,3
16,18,7,-4,-5,2,-7,233,3
16,18,8,-4,-5,2,0,768,3
16,18,9,-4,-5,2,2,340,3
16,18,10,-4,-5,2,-4,301,3
16,19,1,6,17,1,6,1349,4
16,19,2,6,17,1,6,318,4
16,19,3,6,17,1,6,772,4
16,19,4,6,17,1,6,266,4
16,19,5,6,17,1,6,243,4
16,19,6,6,17,1,6,198,4
16,19,7,6,17,1,6,217,4
16,19,8,6,17,1,6,233,4
16,19,9,6,17,1,6,218,4
16,19,10,6,17,1,6,245,4
16,20,1,-2,-4,1,-2,332,2
16,20,2,-2,-4,2,2,384,2
16,20,3,-2,-4,2,0,273,2
16,20,4,-2,-4,2,-10,187,2
16,20,5,-2,-4,2,-1,226,2
16,20,6,-2,-4,2,-6,216,2
16,20,7,-2,-4,2,6,263,2
16,20,8,-2,-4,2,-6,236,2
16,20,9,-2,-4,2,-7,252,2
16,20,10,-2,-4,2,-11,300,2
16,21,1,6,6,2,-2,20016,2
16,21,2,6,6,2,19,291,2
16,21,3,6,6,2,9,198,2
16,21,4,6,6,2,12,198,2
16,21,5,6,6,2,0,188,2
16,21,6,6,6,2,2,197,2
16,21,7,6,6,2,6,206,2
16,21,8,6,6,2,2,198,2
16,21,9,6,6,2,5,200,2
16,21,10,6,6,2,5,208,2
16,22,1,-1,-11,2,-20,564,3
16,22,2,-1,-11,1,-3,321,3
16,22,3,-1,-11,1,-7,178,3
16,22,4,-1,-11,1,-4,190,3
16,22,5,-1,-11,1,-6,186,3
16,22,6,-1,-11,1,7,209,3
16,22,7,-1,-11,1,3,218,3
16,22,8,-1,-11,1,4,772,3
16,22,9,-1,-11,1,-13,329,3
16,22,10,-1,-11,1,2,12443,3
16,23,1,8,8,1,8,412,2
16,23,2,8,8,2,18,340,2
16,23,3,8,8,2,11,336,2
16,23,4,8,8,2,-3,190,2
16,23,5,8,8,2,10,168,2
16,23,6,8,8,2,9,273,2
16,23,7,8,8,2,7,207,2
16,23,8,8,8,2,7,206,2
16,23,9,8,8,2,9,188,2
16,23,10,8,8,2,7,436,2
16,24,1,2,5,2,5,558,4
16,24,2,2,5,1,2,263,4
